timestamp,acc_x,acc_y,acc_z
9250.0,5.2400,9.1900,0.3133
9300.0,4.2500,11.7300,-0.0409
9350.0,2.0700,14.8200,0.4631
9400.0,1.2300,11.7500,-1.5255
9450.0,-3.5300,15.2400,-0.8853
9500.0,-2.3700,15.8900,2.7241
9550.0,2.3700,10.3800,0.1090
9600.0,2.3400,4.1400,0.4631
9650.0,1.2700,2.6000,0.4222
9700.0,0.3400,2.9600,0.7219
9750.0,1.9500,7.7400,4.2904
9800.0,1.9500,17.4700,7.7772
9850.0,1.8800,9.7000,7.4367
9900.0,-1.3300,14.2100,2.0294
9950.0,-0.3400,5.6300,-1.1850
10000.0,3.1100,13.4000,-2.4925
10050.0,-1.6500,7.2700,1.3076
10100.0,1.4600,6.1700,-1.9886
10150.0,0.8400,9.2800,0.5721
10200.0,2.4900,7.5500,-0.8036
10250.0,1.6500,10.0400,1.1169
10300.0,4.2100,10.6900,-0.9943
10350.0,1.8400,15.7900,-1.9886
10400.0,-1.5300,15.7500,-0.4222
10450.0,-3.9500,12.2200,-0.9126
10500.0,-2.7900,15.3600,1.3348
10550.0,0.3100,10.7300,-0.7219
10600.0,1.5000,4.7100,-0.0000
10650.0,1.2700,2.9100,0.5721
10700.0,0.5000,4.1800,1.4574
10750.0,1.5700,6.2400,4.9442
10800.0,5.7900,12.9500,8.0088
10850.0,5.7900,12.9500,8.0088
10900.0,-3.3000,14.5600,0.8036
10950.0,1.6500,9.3000,-0.4222
11000.0,1.9500,9.6600,-2.2610
11050.0,-2.1100,8.5400,0.5040
11100.0,1.9200,6.1300,-0.2996
11150.0,0.1500,8.2000,-0.7627
11200.0,3.5700,8.3500,-0.0000
11250.0,1.4600,10.3800,0.8445
11300.0,4.0600,11.3500,-0.2724
11350.0,0.6100,15.7900,-0.3814
11400.0,1.0400,11.4100,-0.9126
11450.0,-2.3000,14.6300,-0.0409
11500.0,-2.2200,13.6300,1.7570
11550.0,1.4600,8.8100,-0.5312
11600.0,1.3300,4.4800,0.6946
11650.0,0.1100,3.6400,1.5663
11700.0,1.6100,4.7100,2.3699
11750.0,1.8000,11.0700,4.0589
11800.0,4.8600,9.4300,8.6217
11850.0,0.0800,13.2900,4.6718
11900.0,-1.3300,13.4800,1.0351
11950.0,1.3100,7.5900,-1.5255
12000.0,-0.4600,10.1200,-1.3757
12050.0,0.6100,9.2800,1.6889
12100.0,0.8900,5.2800,-1.2258
12150.0,0.7600,7.1200,-0.6946
12200.0,2.6000,9.4700,-0.0000
12250.0,2.9100,11.1100,1.5391
12300.0,5.0900,11.0300,-0.9126
12350.0,-0.6500,16.7400,-0.8853
12400.0,-1.3100,10.8400,-0.5040
12450.0,-3.7600,15.8300,-0.1498
12500.0,-0.9900,13.2100,0.2724
12550.0,2.8700,7.5900,0.2315
12600.0,1.0800,4.1800,1.4165
12650.0,-0.5300,2.6000,0.1090
12700.0,-0.5300,5.1300,2.7649
12750.0,4.7500,10.3100,6.2109
12800.0,5.4100,11.6900,10.2697
12850.0,-2.1800,13.1400,2.6832
12900.0,-0.5000,10.1200,1.1441
12950.0,3.1500,12.0300,-0.6538
13000.0,-0.0400,7.2500,-1.0351
13050.0,0.5700,8.5800,0.6946
13100.0,0.4200,6.4700,-2.2201
13150.0,0.6500,8.0800,0.5312
13200.0,2.1500,9.0800,0.2724
13250.0,3.8300,11.4500,0.7219
13300.0,4.2100,11.9200,-0.2996
13350.0,-1.1400,16.8600,-0.1090
13400.0,-0.7600,9.5800,-0.2996
13450.0,-3.6000,14.7100,0.1090
13500.0,-0.8000,14.1800,-0.0000
13550.0,2.9800,6.5900,1.3757
13600.0,1.4600,4.1000,1.4574
13650.0,-0.3800,2.3400,0.0409
13700.0,0.4200,4.9400,3.1054
13750.0,5.2800,11.1100,6.3198
13800.0,0.1500,14.0200,9.8066
13850.0,-0.9900,13.6700,2.2610
13900.0,0.1900,7.2500,0.0817
13950.0,3.7200,10.3400,-1.7570
14000.0,-0.6900,8.7300,0.1498
14050.0,0.5300,8.0500,0.5040
14100.0,0.9500,7.3500,-1.3757
14150.0,2.1800,7.3500,0.8036
14200.0,1.2300,9.2300,0.5040
14250.0,1.9500,11.3000,0.9534
14300.0,3.9100,11.9200,-0.4631
14350.0,3.9100,11.9200,-0.4631
14400.0,0.5000,15.7900,-0.2724
14450.0,-1.7600,12.3400,-0.2315
14500.0,-3.7200,14.6700,1.4982
14550.0,1.0400,10.1900,0.3133
14600.0,3.4900,4.5600,1.5663
14650.0,1.2300,2.9100,1.4165
14700.0,-0.1500,3.9900,1.1850
14750.0,2.6400,7.4000,3.5277
14800.0,2.9600,15.0900,8.1995
14850.0,0.1100,12.1500,8.0496
14900.0,-2.4100,13.1800,0.7219
14950.0,1.3100,5.9000,-1.8387
15000.0,3.6800,11.1100,-0.9126
15050.0,-0.8000,9.2800,1.7979
15100.0,1.9900,5.9400,-1.2258
15150.0,-0.5300,7.7000,-0.1907
15200.0,2.3000,6.7400,-0.1498
15250.0,1.1400,11.6500,1.4574
15300.0,3.4100,12.1500,-0.5721
15350.0,-0.6500,17.8800,-0.7219
15400.0,-0.0400,10.9900,0.7627
15450.0,-2.6400,14.2500,0.6538
15500.0,0.0400,11.8800,0.5040
15550.0,3.1700,4.5600,0.9262
15600.0,0.9300,2.5600,0.6538
15650.0,-0.7600,2.5300,0.7219
15700.0,1.3100,9.3000,5.0940
15750.0,2.1800,15.4000,8.0769
15800.0,2.1100,12.1100,5.0940
15850.0,-2.9600,12.1800,3.1463
15900.0,2.6400,8.0100,-0.9943
15950.0,2.0700,9.7700,-0.8445
16000.0,-1.1200,8.2400,1.7570
16050.0,1.0400,4.4000,-0.0817
16100.0,0.9300,8.8500,-0.2996
16150.0,1.1800,9.7200,0.5312
16200.0,2.9800,11.6900,0.4222
16250.0,2.9800,16.5100,-0.2724
16300.0,1.9200,13.0600,-0.1498
16350.0,-0.7600,13.4000,0.1090
16400.0,-2.4500,14.3300,0.7627
16450.0,0.0800,9.3000,0.0409
16500.0,1.8000,4.3300,0.4222
16550.0,0.8900,1.8800,1.0351
16600.0,1.3100,3.3800,1.1169
16650.0,2.3700,11.9900,5.0940
16700.0,0.5000,15.3600,8.1177
16750.0,0.4200,12.3700,2.4517
16800.0,-2.1800,12.3700,2.4517
16850.0,-2.1800,12.3700,2.4517
16900.0,2.3400,10.0400,-1.2258
16950.0,-2.3700,6.9700,0.9943
17000.0,3.0200,9.4700,0.1498
17050.0,3.8300,4.7900,-0.1907
17100.0,0.9500,8.0500,1.5663
17150.0,1.1400,9.8100,0.4222
17200.0,3.4900,11.3500,-0.6538
17250.0,1.3800,15.6000,1.7979
17300.0,3.6400,11.3000,-0.6129
17350.0,-2.1100,14.7100,-0.5040
17400.0,-1.1400,15.4700,1.6481
17450.0,0.7200,8.3100,0.9534
17500.0,2.6000,3.8700,0.2724
17550.0,0.1100,1.6500,0.3133
17600.0,0.7600,4.5600,2.2610
17650.0,2.9600,13.3800,6.4016
17700.0,1.8800,12.1500,8.6625
17750.0,0.6900,11.5600,1.4574
17800.0,-1.9900,12.1800,1.7570
17850.0,2.4100,7.6300,-0.2724
17900.0,1.6100,7.7800,-1.3757
17950.0,0.9900,9.3000,1.7979
18000.0,0.3100,5.1800,-1.2258
18050.0,0.7600,9.4300,0.6946
18100.0,1.5400,9.1900,0.2315
18150.0,2.7200,11.9200,0.0817
18200.0,2.4500,15.7500,-0.1498
18250.0,2.1500,14.4100,-0.1090
18300.0,-0.8400,10.7300,0.3133
18350.0,-2.8700,15.0900,0.4222
18400.0,0.3400,8.6900,0.6538
18450.0,3.3400,4.7500,0.3133
18500.0,0.9900,1.6900,0.1090
18550.0,-0.1900,3.2100,2.0703
18600.0,3.4500,13.7200,6.3198
18650.0,2.1100,11.8400,9.9565
18700.0,-1.3100,15.3200,2.3699
18750.0,-1.1400,8.3500,0.6538
18800.0,2.9100,9.3800,-1.5255
18850.0,-1.2300,9.7000,-1.6481
18900.0,0.4600,7.7400,1.3076
18950.0,-1.1200,6.2800,-1.9477
19000.0,2.5600,8.6900,0.5721
19050.0,4.0200,10.5000,1.3348
19100.0,3.1100,12.3700,0.4631
19150.0,2.2200,15.2800,0.6538
19200.0,2.3000,11.3000,-1.2667
19250.0,-1.9500,14.7100,-0.1907
19300.0,-3.0600,14.1000,1.6072
19350.0,1.8400,7.7000,0.1090
19400.0,2.8700,4.0200,0.0409
19450.0,-0.2300,2.3000,0.3133
19500.0,-0.3000,5.5200,2.7241
19550.0,4.0600,12.8300,5.3664
19600.0,1.1800,12.4900,9.7249
19650.0,-3.1700,15.5500,2.6832
19700.0,0.0400,6.8900,-0.7219
19750.0,2.6000,9.8900,-1.2258
19800.0,-0.0800,9.3000,-0.9126
19850.0,-0.8000,7.4000,1.3348
19900.0,0.2300,6.5100,-1.6072
19950.0,3.0200,8.5000,0.3133
20000.0,2.4900,9.8100,1.1169
20050.0,2.4900,13.0200,0.7219
20100.0,2.3700,15.2800,0.6946
20150.0,1.1200,12.7600,-0.5721
20200.0,0.5300,11.9600,-1.5255
20250.0,-3.1500,15.4000,2.0703
20300.0,-0.3400,8.4700,0.8036
20350.0,3.7600,3.9100,-0.0409
20400.0,0.5000,2.1500,0.0817
20450.0,-0.7600,5.3700,2.7922
20500.0,3.0200,12.8300,6.1700
20550.0,0.9900,15.2800,9.1529
20600.0,-3.2100,12.4100,3.1054
20650.0,-0.8900,6.1700,-1.0760
20700.0,3.1500,12.0700,0.0409
20750.0,0.9300,6.9700,0.2315
20800.0,0.2700,6.6300,0.0817
20850.0,-0.1100,7.8600,-0.6946
20900.0,1.6900,8.6900,0.3405
20950.0,2.6800,10.4600,1.4982
21000.0,3.3800,12.4900,-0.4631
21050.0,1.0400,17.0500,-1.4982
21100.0,-1.1400,12.1100,0.2724
21150.0,-2.9100,14.6000,0.0817
21200.0,-1.3100,12.0300,0.9943
21250.0,2.9800,6.2100,-0.5312
21300.0,1.6100,2.9800,0.8036
21350.0,-0.2700,2.6000,0.8036
21400.0,-0.3400,7.4000,4.7944
21450.0,4.4800,13.1000,5.8976
21500.0,-0.3000,10.3100,9.0030
21550.0,-4.4400,15.9800,1.0351
21600.0,1.3300,7.7800,0.5721
21650.0,3.6800,7.9700,-1.9477
21700.0,-0.7600,9.5800,-0.2315
21750.0,0.3800,6.6300,1.8387
21800.0,0.2700,8.0500,-1.5663
21850.0,1.9500,8.4300,1.4982
21900.0,2.9800,10.5300,0.8445
21950.0,2.7600,12.0300,-0.3405
22000.0,0.3400,16.5500,0.2315
22050.0,1.5700,10.6900,-0.1498
22100.0,-2.9100,13.8700,0.1090
22150.0,-2.5600,13.4400,0.6538
22200.0,3.6400,5.8300,0.4631
22250.0,1.9500,3.7600,1.3348
22300.0,-0.5300,2.2200,0.7627
22350.0,-0.0400,6.5900,2.6832
22400.0,3.2600,14.1000,6.0474
22450.0,2.4100,8.2400,9.8066
22500.0,-1.4200,13.8700,2.8739
22550.0,-0.9100,12.3000,3.4051
22600.0,2.1100,8.3100,-0.7219
22650.0,0.7200,7.9700,-1.1850
22700.0,1.1200,9.3000,1.3076
22750.0,1.1200,9.3000,1.3076
22800.0,0.6900,6.3200,0.6946
22850.0,2.1100,9.9200,0.0409
22900.0,3.0600,12.7900,1.1441
22950.0,1.9500,15.4300,-0.2996
23000.0,0.3100,15.4700,-0.5721
23050.0,0.0800,11.4100,0.9943
23100.0,-3.6800,15.0900,1.0351
23150.0,0.0800,9.9600,0.4631
23200.0,3.5300,4.7500,0.4222
23250.0,1.0800,2.3000,0.9943
23300.0,-0.4600,2.8700,1.4574
23350.0,1.9900,9.0000,4.2087
23400.0,3.2600,15.4700,8.3084
23450.0,1.7600,9.4700,5.8295
23500.0,-4.6700,14.1400,0.6538
23550.0,0.4200,8.2000,0.3814
23600.0,2.7900,7.9700,-1.5255
23650.0,0.3800,9.4300,0.1498
23700.0,0.6500,5.0900,0.0817
23750.0,-0.4200,9.1500,-0.2724
23800.0,0.9900,9.6200,0.2724
23850.0,1.8800,11.2200,1.6072
23900.0,3.1700,12.4500,-0.8036
23950.0,1.3300,15.0500,-0.4631
24000.0,-0.1900,11.9900,-0.6946
24050.0,-3.6000,16.3600,0.8036
24100.0,-0.9100,10.8400,1.0351
24150.0,4.1400,5.7500,-0.0000
24200.0,0.9900,2.5300,0.5312
24250.0,-1.0800,2.5300,-0.0817
24300.0,-0.1100,8.2800,3.9499
24350.0,3.3800,16.4400,7.2460
24400.0,1.3300,10.3800,9.4661
24450.0,-5.0100,15.2800,-0.0409
24500.0,1.5000,7.5900,0.1498
24550.0,2.3700,8.2400,-1.4574
24600.0,-1.3800,9.2800,-0.5721
24650.0,2.2600,6.6600,0.9534
24700.0,0.8000,8.3900,-1.2258
24750.0,3.4900,8.3900,1.1850
24800.0,1.9200,10.6100,1.0760
24850.0,2.2600,12.0700,-0.2724
24900.0,-0.0800,16.0400,0.7627
24950.0,2.4100,10.4600,-1.3076
25000.0,-2.1800,14.6300,-0.5040
25050.0,-4.6300,14.3700,1.1169
25100.0,2.1800,6.4700,0.3814
25150.0,3.3800,3.8300,0.9262
25200.0,-0.3400,2.2200,0.1090
25250.0,-1.0400,6.2400,3.3778
25300.0,4.5200,14.1000,6.9328
25350.0,0.8000,10.2700,10.5285
25400.0,-1.5000,12.1100,1.3348
25450.0,-0.6100,12.4900,0.1498
25500.0,1.7300,7.5000,0.1090
25550.0,0.1900,7.5900,-2.3427
25600.0,1.4200,9.3000,2.1793
25650.0,1.1400,5.9800,-1.5255
25700.0,1.5700,8.8500,0.9943
25750.0,0.6900,9.1100,0.1907
25800.0,2.9600,11.8800,0.5721
25850.0,1.5000,15.4000,-0.1498
25900.0,2.6000,13.4000,-1.4982
25950.0,-1.6100,12.6800,0.4222
26000.0,-3.2100,15.6400,1.7979
26050.0,1.5400,8.6900,0.3814
26100.0,2.9800,4.3300,0.9262
26150.0,0.1100,2.3000,0.3814
26200.0,-0.5300,3.6400,0.6946
26250.0,1.9900,10.1200,4.8216
26300.0,1.5400,16.0900,8.7715
26350.0,0.6900,11.1800,5.8976
26400.0,-4.0600,12.7600,1.7298
26450.0,1.8000,7.5900,-0.1090
26500.0,3.8700,7.2700,-1.7298
26550.0,-1.0400,10.2300,-0.0000
26600.0,0.0000,5.9800,-0.0409
26650.0,-0.5700,8.8500,-0.3814
26700.0,1.8800,8.4300,0.0817
26750.0,3.7200,11.9600,1.3757
26800.0,2.7600,13.6300,-0.2724
26850.0,0.4200,15.5100,0.0817
26900.0,1.4600,10.1500,-0.6538
26950.0,-3.6800,14.9800,-0.1090
27000.0,-2.3000,12.4900,0.8853
27050.0,3.7600,5.8300,-0.0817
27100.0,1.1200,3.9500,1.1441
27150.0,-0.5300,3.1700,0.5040
27200.0,0.5300,6.8900,2.7649
27250.0,3.7200,13.4800,8.2812
27300.0,0.8400,10.5700,9.6568
27350.0,-3.4100,14.7100,-0.2315
27400.0,0.0000,9.0400,0.7219
27450.0,3.9500,7.7800,-2.4517
27500.0,-2.4900,9.1500,-0.0000
27550.0,2.3400,7.3100,0.6129
27600.0,-0.1100,7.1600,-1.9477
27650.0,2.1500,9.4300,0.6946
27700.0,0.1900,11.1400,0.9534
27750.0,3.9900,12.0700,0.2724
27800.0,1.9900,16.4700,0.5312
27850.0,0.7600,10.2300,-0.1907
27900.0,-1.4600,13.5700,0.1090
27950.0,-3.0200,13.4000,1.1850
28000.0,1.8000,8.6900,0.2315
28050.0,0.4600,4.0200,1.4165
28100.0,0.5000,3.4900,0.9943
28150.0,0.2300,4.2500,2.7241
28200.0,4.6300,14.6300,6.8919
28250.0,1.0400,8.0100,9.8475
28300.0,-1.7300,16.6300,2.3018
28350.0,0.2300,8.6200,0.6946
28400.0,1.6900,8.6900,-0.9943
28450.0,-0.4200,9.5800,-1.3757
28500.0,1.6100,7.6700,1.3348
28550.0,0.1900,6.3200,-1.3757
28600.0,2.0300,7.7400,0.5721
28650.0,1.6100,11.0700,0.8445
28700.0,1.9200,15.1700,-0.6129
28750.0,1.9200,15.1700,-0.6129
28800.0,0.1500,10.3100,0.0817
28850.0,0.0000,13.1000,-1.1169
28900.0,-2.8300,15.9800,2.3427
28950.0,1.6900,8.4700,0.3814
29000.0,2.8300,3.6400,0.6538
29050.0,-0.4200,3.0600,0.7627
29100.0,0.1100,6.8500,2.0294
29150.0,2.4900,9.8500,5.9793
29200.0,-0.7200,14.7900,9.5342
29250.0,1.4200,12.5700,1.4574
29300.0,-2.6000,10.3100,1.7979
29350.0,4.6300,8.9200,-0.5312
29400.0,0.9900,7.4600,-0.9534
29450.0,0.8900,8.4300,1.4165
29500.0,-0.5000,5.7500,-0.5721
29550.0,-0.2300,9.4700,1.2667
29600.0,0.6900,9.1900,-0.4631
29650.0,4.9400,11.3500,0.9262
29700.0,2.9600,14.4400,-0.6129
29750.0,1.0800,14.1400,-0.1090
29800.0,-0.7600,11.2200,-0.7627
29850.0,-3.9800,16.2500,1.4982
29900.0,-0.6500,10.2300,0.6946
29950.0,3.9100,4.8600,0.7219
30000.0,0.1900,2.7900,1.0760
30050.0,-0.8400,3.1500,1.0760
30100.0,1.5000,8.0100,4.6037
30150.0,3.4500,15.7500,8.6217
30200.0,-0.1500,10.1500,7.2052
30250.0,-0.1500,10.1500,7.2052
30300.0,-4.3300,13.0200,0.6538
30350.0,2.3700,11.3700,-0.4222
30400.0,3.4100,7.9300,-2.2610
30450.0,-1.4200,8.0100,1.9477
30500.0,1.4600,5.9800,-0.4222
30550.0,1.9200,7.6700,-0.6129
30600.0,1.5400,9.0800,0.3133
30650.0,0.4600,11.4100,1.9477
30700.0,4.0600,12.3700,-0.4222
30750.0,1.2700,16.7000,1.3348
30800.0,1.0400,10.5700,-0.9534
30850.0,-2.7200,14.8200,0.6538
30900.0,-1.7600,12.5300,1.5663
30950.0,4.0600,6.2100,-0.3405
31000.0,1.6900,3.0200,0.5040
31050.0,-1.3100,2.3700,0.4631
31100.0,-0.1100,6.4700,2.4925
31150.0,5.7500,14.5600,7.4367
31200.0,0.9500,10.0000,9.0030
31250.0,-2.6800,15.0900,0.9943
31300.0,0.1100,9.9200,1.1169
31350.0,3.1700,8.8500,-0.9534
31400.0,-1.1800,9.0800,-1.4574
31450.0,1.4200,7.2500,1.6072
31500.0,-1.3100,5.7100,-2.7513
31550.0,1.4200,9.5100,1.2667
31600.0,1.8800,10.1500,0.8445
31650.0,3.4500,11.4100,0.0409
31700.0,0.7200,16.4400,-0.0000
31750.0,1.5000,12.2600,-1.2667
31800.0,-2.1800,14.2100,-0.2315
31850.0,-2.6400,14.3700,1.3348
31900.0,2.7200,7.5500,-0.0409
31950.0,2.4900,3.7200,0.2315
32000.0,0.3100,1.9900,-0.2724
32050.0,0.1900,5.0100,2.4517
32100.0,2.9600,13.2900,4.9850
32150.0,1.7300,12.1800,10.5694
32200.0,-2.3400,12.6000,2.3699
32250.0,-0.4200,11.3700,0.8853
32300.0,1.9200,8.4300,0.0409
32350.0,1.5400,7.7000,-1.6481
32400.0,0.5000,9.3800,1.7298
32450.0,0.0400,5.9800,-1.3348
32500.0,0.1100,8.5400,0.3133
32550.0,1.5700,9.1900,0.2724
32600.0,3.4900,11.6500,0.8036
32650.0,2.9100,15.7500,0.1090
32700.0,1.7600,14.1000,-1.1169
32750.0,-1.3100,12.6000,0.1907
32800.0,-4.2500,14.7100,1.2258
32850.0,0.5300,8.5800,0.1090
32900.0,3.6800,4.5200,0.8445
32950.0,0.9500,2.0700,1.1850
33000.0,0.1500,3.6000,2.2610
33050.0,2.7600,11.6900,5.8295
33100.0,0.8400,12.8300,10.2289
33150.0,-0.3400,15.6400,1.9477
33200.0,-2.6400,6.9700,1.6481
33250.0,3.4900,11.3500,-0.6946
33300.0,1.1200,8.7300,0.6946
33350.0,0.4200,5.7100,1.1169
33400.0,1.0400,7.2100,-0.7627
33450.0,1.0400,7.1200,0.8036
33500.0,0.8000,9.2300,0.1498
33550.0,3.0200,12.9500,1.1169
33600.0,2.2200,14.1400,-0.0817
33650.0,1.0400,13.6700,-0.8853
33700.0,-0.9500,13.0600,-0.2315
33750.0,-3.1500,15.6000,1.5663
33800.0,0.8900,8.7300,0.8445
